,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony,Nota.Prom
2788,2788,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,17,25,10,0,0,[4],1.0,,es_22,4.0
2789,2789,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,17,27,8,0,0,[4],1.0,,es_54,4.0
2790,2790,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,0,2012,11,19,10,33,0,[0],1.0,,es_874,0.0
2791,2791,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,16,26,10,0,0,[4],1.0,,es_55,4.0
2792,2792,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,13,30,10,0,0,[4],1.0,,es_173,4.0
2793,2793,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,19,33,10,0,0,[5],1.0,,es_875,5.0
2794,2794,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,16,30,10,0,0,[5],1.0,,es_57,5.0
2795,2795,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,14,24,8,0,0,[3],1.0,,es_876,3.0
2796,2796,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,18,24,10,0,0,[4],1.0,,es_179,4.0
2797,2797,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,0,0,0,0,2,0,0,[0],1.0,,es_23,0.0
2798,2798,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,0,2012,9,32,10,0,0,[0],1.0,,es_24,0.0
2799,2799,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,16,18,10,0,0,[2],1.0,,es_180,2.0
2800,2800,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2011,21,28,8,0,0,[5],1.0,,es_877,5.0
2801,2801,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,19,29,10,0,0,[4],1.0,,es_25,4.0
2802,2802,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,14,27,10,0,0,[4],1.0,,es_59,4.0
2803,2803,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,0,2012,15,24,10,0,0,[0],1.0,,es_772,0.0
2804,2804,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,17,22,10,0,0,[3],1.0,,es_60,3.0
2805,2805,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,16,27,10,0,0,[4],1.0,,es_878,4.0
2806,2806,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,12,27,10,0,0,[4],1.0,,es_879,4.0
2807,2807,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,16,27,8,0,0,[3],1.0,,es_880,3.0
2808,2808,1,5308,ELEMENTOS DE MAQUINAS,ELE-PLS09 ,6,1,2012,1,1,2012,19,30,10,0,0,[5],1.0,,es_62,5.0
2809,2809,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,2,36,10,0,0,[5],1.0,,es_677,5.0
2810,2810,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],1.0,,es_678,0.0
2811,2811,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,22,26,10,0,0,[5],1.0,,es_860,5.0
2812,2812,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,11,36,10,0,0,[4],1.0,,es_681,4.0
2813,2813,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,20,33,10,0,0,[5],1.0,,es_881,5.0
2814,2814,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,6,31,10,0,0,[0],1.0,,es_682,0.0
2815,2815,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,0,3,0,10,0,0,[0],1.0,,es_683,0.0
2816,2816,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,6,35,10,0,0,[5],1.0,,es_686,5.0
2817,2817,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,8,26,10,0,0,[2],1.0,,es_687,2.0
2818,2818,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2011,0,0,0,0,0,[0],0.0,,es_882,0.0
2819,2819,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,10,26,10,0,0,[0],1.0,,es_691,0.0
2820,2820,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,21,20,10,0,0,[5],1.0,,es_692,5.0
2821,2821,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,0,2,10,10,0,0,[0],1.0,,es_693,0.0
2822,2822,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,16,6,10,25,0,[0],1.0,,es_702,0.0
2823,2823,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,10,36,10,0,0,[0],1.0,,es_705,0.0
2824,2824,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,2,35,10,0,0,[3],1.0,,es_79,3.0
2825,2825,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,13,35,10,0,0,[5],1.0,,es_866,5.0
2826,2826,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,21,35,10,0,0,[5],1.0,,es_867,5.0
2827,2827,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,0,28,5,0,0,[5],1.0,,es_81,5.0
