,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony,Nota.Prom
1,1,1,2402,COMBUSTION,MEC9-OPT  ,13,1,2012,1,1,2012,11,14,8,0,0,[5],1.0,,es_1,5.0
3,3,1,2402,COMBUSTION,MEC9-OPT  ,13,1,2012,1,1,2012,11,14,8,0,0,"[1, 2]",1.0,,es_3,1.5
4,4,1,2402,COMBUSTION,MEC9-OPT  ,13,1,2012,1,0,0,11,4,8,0,0,[0],1.0,,es_4,0.0
12,12,1,2402,COMBUSTION,MEC9-OPT  ,13,1,2012,1,1,2012,17,26,9,0,0,[4],1.0,,es_12,4.0
16,16,1,2402,COMBUSTION,MEC9-OPT  ,13,1,2012,1,1,2012,20,23,9,0,0,[4],1.0,,es_16,4.0
20,20,1,2402,COMBUSTION,MEC9-OPT  ,13,1,2012,1,1,2012,14,24,0,0,0,[4],1.0,,es_20,4.0
26,26,1,2403,INTRODUCCION A LA SIMULACION,MEC9-OPT  ,13,1,2012,1,1,2012,10,23,7,0,0,"[1, 3]",1.0,,es_1,2.0
27,27,1,2403,INTRODUCCION A LA SIMULACION,MEC9-OPT  ,13,1,2012,1,0,2012,12,19,7,0,0,"[1, 1]",1.0,,es_3,1.0
41,41,1,2403,INTRODUCCION A LA SIMULACION,MEC9-OPT  ,13,1,2012,1,0,0,0,0,0,0,0,[0],1.0,,es_38,0.0
42,42,1,2403,INTRODUCCION A LA SIMULACION,MEC9-OPT  ,13,1,2012,1,1,2012,18,33,8,0,0,[5],1.0,,es_12,5.0
55,55,1,2403,INTRODUCCION A LA SIMULACION,MEC9-OPT  ,13,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_48,0.0
71,71,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,1,2012,11,14,0,0,0,"[1, 2]",1.0,,es_1,1.5
72,72,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,1,2012,14,11,0,0,0,"[1, 2]",1.0,,es_63,1.5
73,73,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,0,0,10,11,0,0,0,[0],1.0,,es_4,0.0
74,74,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,0,0,12,0,0,0,0,[0],1.0,,es_64,0.0
75,75,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,0,2012,19,23,0,0,0,[0],1.0,,es_65,0.0
76,76,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,0,0,1,0,0,0,0,[0],1.0,,es_38,0.0
77,77,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,1,2012,13,19,0,0,0,"[1, 3]",1.0,,es_12,2.0
78,78,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,0,0,0,0,0,0,0,[0],1.0,,es_66,0.0
79,79,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,0,2012,10,16,0,0,0,[0],1.0,,es_16,0.0
80,80,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2012,1,1,2012,17,20,0,0,0,"[1, 4]",1.0,,es_67,2.5
82,82,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,26,29,0,0,0,[5],1.0,,es_1,5.0
83,83,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,30,25,0,0,0,[5],1.0,,es_69,5.0
84,84,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,30,24,0,0,0,[5],1.0,,es_63,5.0
85,85,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,20,25,0,0,0,[4],1.0,,es_4,4.0
90,90,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,27,29,0,0,0,[5],1.0,,es_64,5.0
101,101,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,26,0,0,51,0,[5],1.0,,es_65,5.0
104,104,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,0,0,21,0,0,0,0,[0],0.0,,es_38,0.0
105,105,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,26,26,0,0,0,[5],1.0,,es_12,5.0
111,111,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,0,0,27,0,0,0,0,[0],0.0,,es_66,0.0
120,120,1,2405,EFICIENCIA ENERGETICA,MEC9-OPT  ,13,1,2012,1,1,2012,26,23,0,0,0,[5],1.0,,es_67,5.0
238,238,1,2736,MECANICA DE FLUIDOS AVANZADOS,MEC9-OPT  ,13,1,2012,1,0,2012,15,16,0,0,0,"[1, 1]",1.0,,es_1,1.0
240,240,1,2736,MECANICA DE FLUIDOS AVANZADOS,MEC9-OPT  ,13,1,2012,1,1,2012,12,20,0,0,0,[2],1.0,,es_69,2.0
241,241,1,2736,MECANICA DE FLUIDOS AVANZADOS,MEC9-OPT  ,13,1,2012,1,1,2012,15,14,0,0,0,[2],1.0,,es_63,2.0
244,244,1,2736,MECANICA DE FLUIDOS AVANZADOS,MEC9-OPT  ,13,1,2012,1,1,2012,19,21,0,0,0,[4],1.0,,es_64,4.0
249,249,1,2736,MECANICA DE FLUIDOS AVANZADOS,MEC9-OPT  ,13,1,2012,1,1,2012,15,20,0,0,0,[2],1.0,,es_12,2.0
254,254,1,2736,MECANICA DE FLUIDOS AVANZADOS,MEC9-OPT  ,13,1,2012,1,1,2012,20,24,0,0,0,[5],1.0,,es_67,5.0
259,259,1,2737,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,MEC9-OPT  ,13,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_69,0.0
273,273,1,2737,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,MEC9-OPT  ,13,1,2012,1,0,0,0,0,0,0,0,[0],1.0,,es_67,0.0
4555,4555,1,5607,ELEMENTOS DE MAQUINAS,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_1060,0.0
4556,4556,1,5607,ELEMENTOS DE MAQUINAS,MEC-PLS09 ,6,1,2012,1,1,2012,10,28,0,0,0,[4],1.0,,es_69,4.0
4557,4557,1,5607,ELEMENTOS DE MAQUINAS,MEC-PLS09 ,6,1,2012,1,1,2012,7,23,0,0,0,[3],1.0,,es_63,3.0
4558,4558,1,5607,ELEMENTOS DE MAQUINAS,MEC-PLS09 ,6,1,2012,1,1,2011,0,0,0,0,0,[3],0.0,,es_3,3.0
4562,4562,1,5607,ELEMENTOS DE MAQUINAS,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],1.0,,es_38,0.0
4563,4563,1,5607,ELEMENTOS DE MAQUINAS,MEC-PLS09 ,6,1,2012,1,1,2012,14,23,0,0,0,"[1, 3]",1.0,,es_12,2.0
4566,4566,1,5607,ELEMENTOS DE MAQUINAS,MEC-PLS09 ,6,1,2012,1,0,2011,0,0,0,0,0,[0],0.0,,es_48,0.0
4569,4569,1,5608,ELECTRONICA BASICA,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_589,0.0
4570,4570,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,0,0,10,0,0,0,0,[0],0.0,,es_1060,0.0
4571,4571,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,1,2012,14,18,0,0,0,[2],1.0,,es_675,2.0
4572,4572,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,1,2012,13,16,0,0,0,[2],1.0,,es_472,2.0
4573,4573,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,1,2012,12,19,0,0,0,[3],1.0,,es_1061,3.0
4574,4574,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,1,2012,20,24,0,0,0,[4],1.0,,es_3,4.0
4575,4575,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_685,0.0
4576,4576,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,1,2012,16,25,0,0,0,[4],1.0,,es_694,4.0
4577,4577,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,0,2012,12,20,0,0,0,[0],1.0,,es_1062,0.0
4578,4578,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,1,2012,19,30,0,0,0,[5],1.0,,es_1063,5.0
4579,4579,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_48,0.0
4580,4580,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,0,0,16,5,0,0,0,[0],1.0,,es_747,0.0
4581,4581,1,5609,PROCESOS DE FABRICACION 1,MEC-PLS09 ,6,1,2012,1,1,2012,19,20,0,0,0,[3],1.0,,es_630,3.0
4582,4582,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,0,0,13,0,0,0,0,[0],1.0,,es_675,0.0
4583,4583,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,1,2012,5,11,0,55,0,[4],1.0,,es_1061,4.0
4584,4584,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_485,0.0
4585,4585,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,0,0,12,19,0,0,0,[0],1.0,,es_487,0.0
4586,4586,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,1,2012,14,15,0,0,0,[5],1.0,,es_685,5.0
4587,4587,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,1,2012,29,30,0,0,0,[5],1.0,,es_923,5.0
4588,4588,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_1064,0.0
4589,4589,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,0,0,8,0,0,0,0,[0],1.0,,es_1062,0.0
4590,4590,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,1,2012,29,15,0,0,0,[2],1.0,,es_1063,2.0
4591,4591,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,1,2012,26,26,0,0,0,[4],1.0,,es_756,4.0
4592,4592,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,0,0,9,0,0,0,0,[0],1.0,,es_630,0.0
4593,4593,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,1,2012,11,11,0,41,0,[3],1.0,,es_659,3.0
4594,4594,1,5610,TRANSFERENCIA DE CALOR,MEC-PLS09 ,6,1,2012,1,1,2012,18,9,0,37,0,[4],1.0,,es_666,4.0
4595,4595,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_1060,0.0
4596,4596,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,15,33,0,0,0,[4],1.0,,es_675,4.0
4597,4597,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,8,31,0,0,0,[4],1.0,,es_472,4.0
4598,4598,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,15,33,0,0,0,[4],1.0,,es_1061,4.0
4599,4599,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,12,41,0,0,0,[4],1.0,,es_685,4.0
4600,4600,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_688,0.0
4601,4601,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,14,27,0,0,0,[4],1.0,,es_694,4.0
4602,4602,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,17,40,0,0,0,[5],1.0,,es_65,5.0
4603,4603,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,0,0,15,30,0,0,0,[0],1.0,,es_38,0.0
4604,4604,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,17,40,0,0,0,[5],1.0,,es_713,5.0
4605,4605,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,15,26,0,0,0,[3],1.0,,es_1062,3.0
4606,4606,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,1,2012,15,37,0,0,0,[5],1.0,,es_1063,5.0
4607,4607,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_48,0.0
4608,4608,1,5611,METROLOGIA,MEC-PLS09 ,6,1,2012,1,0,0,4,0,0,0,0,[0],1.0,,es_747,0.0
4609,4609,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,15,30,0,0,0,[4],1.0,,es_675,4.0
4610,4610,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2011,12,21,0,0,0,"[1, 5]",0.0,,es_472,3.0
4611,4611,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,18,30,0,0,0,[5],1.0,,es_1061,5.0
4612,4612,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,14,18,0,0,0,[5],1.0,,es_485,5.0
4613,4613,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,14,34,0,0,0,[5],1.0,,es_685,5.0
4614,4614,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,16,19,0,0,0,[2],1.0,,es_694,2.0
4615,4615,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,0,2011,0,0,0,0,0,[0],0.0,,es_38,0.0
4616,4616,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,18,29,0,0,0,[5],1.0,,es_713,5.0
4617,4617,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,18,36,0,0,0,[5],1.0,,es_1063,5.0
4618,4618,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,0,2011,0,0,0,0,0,[0],0.0,,es_48,0.0
4619,4619,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,16,28,0,0,0,[3],1.0,,es_747,3.0
4620,4620,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,14,16,0,0,0,[5],1.0,,es_630,5.0
4621,4621,1,5612,MATERIALES 2,MEC-PLS09 ,6,1,2012,1,1,2012,14,27,0,0,0,[4],1.0,,es_666,4.0
4622,4622,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,0,0,3,0,0,0,0,[0],0.0,,es_1060,0.0
4623,4623,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,1,2012,15,35,0,0,0,[2],0.0,,es_675,2.0
4624,4624,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,1,2012,17,41,0,0,0,[4],0.0,,es_1061,4.0
4625,4625,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,1,2012,17,38,0,0,0,[3],0.0,,es_694,3.0
4626,4626,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,0,2012,9,34,0,0,0,[1],0.0,,es_1062,1.0
4627,4627,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,1,2012,15,39,0,0,0,[4],0.0,,es_1063,4.0
4628,4628,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_756,0.0
4629,4629,1,5613,LABORATORIO MECANICO 1,MEC-PLS09 ,6,1,2012,1,1,2012,20,45,0,0,0,[5],0.0,,es_659,5.0
4630,4630,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,1,2011,22,28,0,0,0,[5],0.0,,es_923,5.0
4631,4631,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,1,2012,16,23,0,0,0,[3],1.0,,es_65,3.0
4632,4632,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,0,0,5,11,0,13,0,[0],1.0,,es_924,0.0
4633,4633,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,0,0,1,0,0,0,0,[0],0.0,,es_38,0.0
4634,4634,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_1064,0.0
4635,4635,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,1,2012,20,24,0,0,0,[5],1.0,,es_16,5.0
4636,4636,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_48,0.0
4637,4637,1,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,1,2012,1,1,2012,8,20,0,30,0,[5],1.0,,es_1065,5.0
4638,4638,1,5621,INSTALACIONES INDUSTRIALES,MEC-PLS09 ,8,1,2012,1,0,2012,16,15,8,39,0,[0],1.0,,es_684,0.0
4639,4639,1,5621,INSTALACIONES INDUSTRIALES,MEC-PLS09 ,8,1,2012,1,0,2012,15,21,8,0,0,[0],1.0,,es_1066,0.0
4640,4640,1,5621,INSTALACIONES INDUSTRIALES,MEC-PLS09 ,8,1,2012,1,1,2012,14,24,8,0,0,[4],1.0,,es_924,4.0
4641,4641,1,5621,INSTALACIONES INDUSTRIALES,MEC-PLS09 ,8,1,2012,1,1,2011,18,22,7,0,0,[5],1.0,,es_20,5.0
4642,4642,1,5621,INSTALACIONES INDUSTRIALES,MEC-PLS09 ,8,1,2012,1,0,2012,19,30,8,0,0,[0],1.0,,es_1065,0.0
4643,4643,1,5622,TERMOTECNIA 2,MEC-PLS09 ,8,1,2012,1,0,2012,10,31,10,0,0,[0],1.0,,es_1066,0.0
4644,4644,1,5622,TERMOTECNIA 2,MEC-PLS09 ,8,1,2012,1,1,2012,15,33,10,0,0,[5],1.0,,es_924,5.0
4645,4645,1,5622,TERMOTECNIA 2,MEC-PLS09 ,8,1,2012,1,0,2012,14,35,10,0,0,[0],1.0,,es_1065,0.0
4646,4646,1,5623,MAQUINAS DE FLUJO,MEC-PLS09 ,8,1,2012,1,1,2012,16,29,0,0,0,[5],1.0,,es_713,5.0
4647,4647,1,5623,MAQUINAS DE FLUJO,MEC-PLS09 ,8,1,2012,1,1,2012,17,36,0,0,0,[5],1.0,,es_1065,5.0
4648,4648,1,5623,MAQUINAS DE FLUJO,MEC-PLS09 ,8,1,2012,1,1,2012,12,24,0,0,0,[4],1.0,,es_756,4.0
4649,4649,1,5623,MAQUINAS DE FLUJO,MEC-PLS09 ,8,1,2012,1,0,0,10,0,0,0,0,[0],0.0,,es_765,0.0
4650,4650,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,2011,0,0,0,0,0,[0],0.0,,es_1060,0.0
4652,4652,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,2012,13,18,8,0,0,[0],1.0,,es_684,0.0
4653,4653,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_688,0.0
4654,4654,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,1,2012,20,35,10,0,0,[5],1.0,,es_923,5.0
4655,4655,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,2012,16,16,8,0,0,[0],1.0,,es_65,0.0
4656,4656,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,0,0,0,0,0,0,[0],1.0,,es_858,0.0
4657,4657,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,2012,10,20,10,0,0,[0],1.0,,es_924,0.0
4658,4658,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_1064,0.0
4659,4659,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,0,10,13,10,0,0,[0],1.0,,es_16,0.0
4660,4660,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,0,7,13,10,0,0,[0],1.0,,es_20,0.0
4661,4661,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,1,2012,18,33,9,0,0,[5],1.0,,es_1065,5.0
4662,4662,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2012,1,0,0,16,0,4,0,0,[0],1.0,,es_756,0.0
4663,4663,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2012,1,1,2012,15,26,8,0,0,[4],1.0,,es_684,4.0
4664,4664,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2012,1,0,2012,14,18,8,0,0,[0],1.0,,es_1066,0.0
4665,4665,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2012,1,1,2012,11,25,8,0,0,[4],1.0,,es_924,4.0
4666,4666,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2012,1,1,2012,17,25,8,0,0,[3],1.0,,es_713,3.0
4667,4667,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2012,1,1,2012,14,23,8,0,0,[4],1.0,,es_20,4.0
4668,4668,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2012,1,0,2012,15,22,8,0,0,[0],1.0,,es_1065,0.0
4669,4669,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,0,0,0,0,0,0,0,[0],1.0,,es_688,0.0
4670,4670,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,1,2012,20,31,8,0,0,[5],1.0,,es_65,5.0
4671,4671,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,0,0,16,0,0,0,0,[0],1.0,,es_858,0.0
4672,4672,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,1,2012,9,16,10,0,0,[4],1.0,,es_924,4.0
4673,4673,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,1,2012,18,30,8,0,0,[5],1.0,,es_12,5.0
4674,4674,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,0,2012,18,30,8,0,0,[0],1.0,,es_713,0.0
4675,4675,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,1,2012,23,29,8,0,0,[5],1.0,,es_16,5.0
4676,4676,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2012,1,1,2012,23,29,8,0,0,[5],1.0,,es_1065,5.0
4678,4678,1,5630,MANTENIMIENTO MECANICO,MEC-PLS09 ,9,1,2012,1,0,2011,11,24,8,0,0,[0],1.0,,es_66,0.0
4679,4679,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,0,0,0,0,0,[3],1.0,,es_1,3.0
4680,4680,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,0,0,0,0,0,[5],1.0,,es_69,5.0
4681,4681,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,0,0,0,0,0,[4],1.0,,es_63,4.0
4682,4682,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,22,0,0,0,0,[4],1.0,,es_1067,4.0
4683,4683,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,0,0,0,0,0,[2],1.0,,es_4,2.0
4684,4684,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,19,0,0,0,0,[5],1.0,,es_64,5.0
4685,4685,1,5634,LEGISLACION,MEC-175-09,10,1,2012,1,1,2012,14,0,0,0,0,[3],1.0,,es_514,3.0
4686,4686,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,0,0,0,0,0,[4],1.0,,es_12,4.0
4687,4687,1,5634,LEGISLACION,MEC-175-09,10,1,2012,1,1,2012,19,0,0,0,0,[4],1.0,,es_17,4.0
4688,4688,1,5634,LEGISLACION,MEC-175-09,10,1,2012,1,1,2012,13,0,0,0,0,[3],1.0,,es_551,3.0
4689,4689,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2012,1,1,2012,21,0,0,0,0,[5],1.0,,es_67,5.0
4690,4690,1,5634,LEGISLACION,MEC-175-09,10,1,2012,1,0,2012,8,0,0,0,0,[0],1.0,,es_771,0.0
4691,4691,1,5634,LEGISLACION,MEC-175-09,10,1,2012,1,1,2012,16,0,0,0,0,[3],1.0,,es_25,3.0
4692,4692,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,1,2012,22,34,10,0,0,[5],1.0,,es_69,5.0
4693,4693,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,1,2012,17,26,10,0,0,[4],1.0,,es_63,4.0
4694,4694,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,0,0,18,31,8,0,0,[0],0.0,,es_3,0.0
4695,4695,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,1,2012,15,36,8,0,0,[5],1.0,,es_1067,5.0
4696,4696,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,1,2012,21,26,9,0,0,[5],1.0,,es_4,5.0
4697,4697,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,1,2012,19,33,10,0,0,[5],1.0,,es_64,5.0
4698,4698,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,1,2012,19,36,10,0,0,[5],1.0,,es_67,5.0
4699,4699,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,1,2012,10,31,0,0,0,[4],1.0,,es_1,4.0
4700,4700,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,1,2012,17,33,0,0,0,[5],1.0,,es_69,5.0
4701,4701,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,1,2012,11,28,0,0,0,[3],1.0,,es_63,3.0
