,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony,Nota.Prom
58942,6419,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,4,28,9,41,0,[4],1.0,,es_517,4.0
58943,6420,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,0,2015,9,19,10,0,0,[0],1.0,,es_1121,0.0
58944,6421,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,7,27,10,0,0,[4],1.0,,es_531,4.0
58945,6422,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,3,17,10,37,0,[4],1.0,,es_1539,4.0
58946,6423,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,5,21,9,0,0,[3],1.0,,es_550,3.0
58947,6424,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,7,10,9,34,0,[3],1.0,,es_1547,3.0
58948,6425,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,0,2015,10,5,6,42,0,[0],1.0,,es_1202,0.0
58949,6426,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,15,27,10,0,0,[5],1.0,,es_1217,5.0
58950,6427,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,16,24,9,0,0,[5],1.0,,es_1603,5.0
58951,6428,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,9,24,9,0,0,[5],1.0,,es_943,5.0
58952,6429,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,10,27,10,0,0,[4],1.0,,es_1623,4.0
58953,6430,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,14,19,9,30,32,[5],1.0,,es_599,5.0
58954,6431,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,8,27,10,0,0,[5],1.0,,es_1637,5.0
58955,6432,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,18,30,10,0,0,[5],1.0,,es_1655,5.0
58956,6433,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,0,2015,11,17,10,0,0,[0],1.0,,es_1280,0.0
58957,6434,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,15,25,9,0,0,[5],1.0,,es_1666,5.0
58958,6435,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,7,24,9,0,0,[3],1.0,,es_625,3.0
58959,6436,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,9,31,10,0,0,[5],1.0,,es_1286,5.0
58960,6437,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,19,31,6,0,0,[5],1.0,,es_1677,5.0
58961,6438,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,7,19,10,46,0,[3],1.0,,es_1043,3.0
58962,6439,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,2,14,9,26,38,[2],1.0,,es_1693,2.0
58963,6440,1,13712,ELECTRONICA 2,MCT-PLS13 ,6,1,2015,1,1,2015,9,24,9,38,0,[5],1.0,,es_901,5.0
58964,6441,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2014,0,0,0,0,0,[2],0.0,,es_495,2.0
58965,6442,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,15,10,0,31,[2],1.0,,es_499,2.0
58966,6443,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,8,11,10,36,0,[3],1.0,,es_696,3.0
58967,6444,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,2015,9,16,10,16,0,[0],1.0,,es_1109,0.0
58968,6445,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,12,16,10,16,30,[3],1.0,,es_517,3.0
58969,6446,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,2015,9,12,10,0,30,[1],1.0,,es_1121,1.0
58970,6447,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,10,8,10,0,0,[0],1.0,,es_707,0.0
58971,6448,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1127,0.0
58972,6449,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,3,0,10,0,0,[0],1.0,,es_1071,0.0
58973,6450,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1131,0.0
58974,6451,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,17,10,25,0,[3],1.0,,es_426,3.0
58975,6452,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,17,10,0,30,[3],1.0,,es_539,3.0
58976,6453,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,14,23,8,40,0,[5],1.0,,es_1165,5.0
58977,6454,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,6,10,8,0,0,[0],1.0,,es_550,0.0
58978,6455,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,2015,8,7,9,26,0,"[1, 1]",1.0,,es_1547,1.0
58979,6456,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,24,9,0,0,[4],1.0,,es_1190,4.0
58980,6457,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,21,10,0,0,[3],1.0,,es_553,3.0
58981,6458,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,0,0,8,0,0,[0],1.0,,es_1202,0.0
58982,6459,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1207,0.0
58983,6460,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,19,27,10,0,0,[5],1.0,,es_560,5.0
58984,6461,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,19,29,10,0,0,[5],1.0,,es_1210,5.0
58985,6462,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,13,8,28,30,[2],1.0,,es_1217,2.0
58986,6463,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,16,10,26,43,[4],1.0,,es_737,4.0
58987,6464,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,14,14,8,40,0,[4],1.0,,es_1603,4.0
58988,6465,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,20,10,20,36,[4],1.0,,es_1245,4.0
58989,6466,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,6,14,10,26,0,[2],1.0,,es_943,2.0
58990,6467,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,14,25,10,0,0,[4],1.0,,es_590,4.0
58991,6468,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,18,21,10,38,0,[5],1.0,,es_1623,5.0
58992,6469,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,19,22,10,0,0,[4],1.0,,es_596,4.0
58993,6470,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2014,0,1,0,0,0,"[1, 2]",0.0,,es_1003,1.5
58994,6471,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,2014,0,0,0,0,0,[0],0.0,,es_599,0.0
58995,6472,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,15,21,10,26,0,[3],1.0,,es_1637,3.0
58996,6473,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,8,8,10,18,8,[0],1.0,,es_606,0.0
58997,6474,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,29,10,0,0,[4],1.0,,es_612,4.0
58998,6475,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,14,31,10,0,0,[5],1.0,,es_1655,5.0
58999,6476,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,4,0,5,0,0,[0],0.0,,es_764,0.0
59000,6477,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,15,18,10,0,0,[2],1.0,,es_618,2.0
59001,6478,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1280,0.0
59002,6479,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,4,21,10,36,0,[3],1.0,,es_1666,3.0
59003,6480,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,25,10,30,0,[5],1.0,,es_620,5.0
59004,6481,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2014,0,0,0,0,0,"[2, 1]",1.0,,es_625,1.5
59005,6482,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,2015,3,12,9,26,0,[0],1.0,,es_1077,0.0
59006,6483,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,9,16,10,28,0,[2],1.0,,es_1286,2.0
59007,6484,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,2015,0,20,10,25,0,[1],1.0,,es_1677,1.0
59008,6485,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2014,0,0,0,0,0,[2],0.0,,es_629,2.0
59009,6486,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,2015,10,10,10,0,30,[0],1.0,,es_1043,0.0
59010,6487,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2014,4,0,0,0,37,[3],0.0,,es_901,3.0
59011,6488,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1466,0.0
59012,6489,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,18,10,34,0,[4],1.0,,es_1321,4.0
59013,6490,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,11,16,10,34,0,[3],1.0,,es_1078,3.0
59014,6491,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,22,10,0,0,[4],1.0,,es_1334,4.0
59015,6492,1,13713,ELEMENTOS DE MAQUINAS,MCT-PLS13 ,6,1,2015,1,1,2015,6,19,10,16,30,[3],1.0,,es_1352,3.0
59016,6493,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,25,10,0,0,[3],1.0,,es_1121,3.0
59017,6494,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,6,21,10,27,0,[2],1.0,,es_1072,2.0
59018,6495,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1798,0.0
59019,6496,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,21,16,10,0,0,[3],1.0,,es_1539,3.0
59020,6497,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,19,10,0,0,[3],1.0,,es_1547,3.0
59021,6498,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,0,2015,0,21,10,26,0,[0],1.0,,es_1202,0.0
59022,6499,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,0,0,4,0,0,0,0,[0],1.0,,es_1560,0.0
59023,6500,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,19,10,32,0,[2],1.0,,es_1603,2.0
59024,6501,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,12,16,8,32,40,[4],1.0,,es_943,4.0
59025,6502,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,17,27,10,0,0,[5],1.0,,es_1623,5.0
59026,6503,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,14,29,10,0,0,[5],1.0,,es_1637,5.0
59027,6504,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,4,20,8,24,41,[3],1.0,,es_1269,3.0
59028,6505,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,22,20,10,48,0,[5],1.0,,es_1655,5.0
59029,6506,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,0,0,4,3,7,0,0,[0],1.0,,es_1280,0.0
59030,6507,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,15,18,10,37,0,[5],1.0,,es_1666,5.0
59031,6508,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,13,20,10,0,0,[2],1.0,,es_625,2.0
59032,6509,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,12,13,10,26,55,[5],1.0,,es_1286,5.0
59033,6510,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,10,13,10,25,0,[4],1.0,,es_1677,4.0
59034,6511,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,9,12,8,21,38,[5],1.0,,es_1043,5.0
59035,6512,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,1,2015,6,20,10,27,42,[4],1.0,,es_1693,4.0
59036,6513,1,13714,ACTUADORES Y MAQUINAS ELECTRICAS,MCT-PLS13 ,6,1,2015,1,0,0,5,0,0,0,0,[0],1.0,,es_1425,0.0
59037,6514,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,0,13,22,0,0,0,[2],0.0,,es_507,2.0
59038,6515,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,10,26,0,53,0,[5],1.0,,es_517,5.0
59039,6516,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,18,23,0,53,0,[5],1.0,,es_1121,5.0
59040,6517,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,0,14,15,0,0,0,[0],1.0,,es_1127,0.0
59041,6518,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,16,24,0,0,52,[4],1.0,,es_1071,4.0
59042,6519,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,13,22,0,36,22,[2],1.0,,es_1539,2.0
59043,6520,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2014,14,0,0,0,37,[3],0.0,,es_550,3.0
59044,6521,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,15,14,0,31,51,[4],1.0,,es_1547,4.0
59045,6522,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,2015,22,13,0,42,0,[0],1.0,,es_1202,0.0
59046,6523,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,0,12,16,0,31,0,[0],1.0,,es_1560,0.0
59047,6524,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,0,7,12,0,0,0,[0],1.0,,es_1207,0.0
59048,6525,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2014,19,27,0,0,0,[4],0.0,,es_1217,4.0
59049,6526,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,17,29,0,35,0,[3],1.0,,es_1603,3.0
59050,6527,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,10,20,0,41,0,[2],1.0,,es_943,2.0
59051,6528,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,23,36,0,0,0,[5],1.0,,es_1623,5.0
59052,6529,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,2014,0,0,0,0,0,[0],0.0,,es_599,0.0
59053,6530,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,17,34,0,0,0,[5],1.0,,es_1637,5.0
59054,6531,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,22,35,0,0,0,[5],1.0,,es_1655,5.0
59055,6532,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,2015,13,12,0,41,0,[0],1.0,,es_1280,0.0
59056,6533,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,16,19,0,57,0,[5],1.0,,es_1666,5.0
59057,6534,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2014,0,0,0,0,0,[3],0.0,,es_625,3.0
59058,6535,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,18,24,0,46,0,[3],1.0,,es_1286,3.0
59059,6536,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,13,23,0,46,0,[4],1.0,,es_1677,4.0
59060,6537,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,0,9,19,0,0,0,[0],1.0,,es_1682,0.0
59061,6538,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,21,7,0,50,0,[4],1.0,,es_1043,4.0
59062,6539,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,2015,13,23,0,0,0,[0],1.0,,es_1693,0.0
59063,6540,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,0,0,2,0,0,0,0,[0],0.0,,es_650,0.0
59064,6541,1,13715,FENOMENOS DE TRANSPORTE,MCT-PLS13 ,6,1,2015,1,1,2015,18,27,0,56,0,[5],1.0,,es_1078,5.0
59065,6542,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,33,10,0,0,[5],1.0,,es_494,5.0
59066,6543,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_517,5.0
59067,6544,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,0,2015,24,30,10,0,0,[0],1.0,,es_1121,0.0
59068,6545,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,30,10,0,0,[5],1.0,,es_1165,5.0
59069,6546,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,30,10,0,0,[5],1.0,,es_550,5.0
59070,6547,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1547,5.0
59071,6548,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,0,35,10,0,0,[5],1.0,,es_1202,5.0
59072,6549,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1217,5.0
59073,6550,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,30,10,0,0,[5],1.0,,es_1603,5.0
59074,6551,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,33,10,0,0,[5],1.0,,es_1245,5.0
59075,6552,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,33,10,0,0,[5],1.0,,es_943,5.0
59076,6553,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1623,5.0
59077,6554,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2014,0,0,0,0,0,[5],0.0,,es_599,5.0
59078,6555,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,30,10,0,0,[5],1.0,,es_1637,5.0
59079,6556,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1655,5.0
59080,6557,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1666,5.0
59081,6558,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,33,10,0,0,[5],1.0,,es_625,5.0
59082,6559,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1077,5.0
59083,6560,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1286,5.0
59084,6561,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1677,5.0
59085,6562,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2014,0,0,0,0,0,[5],0.0,,es_629,5.0
59086,6563,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,30,10,0,0,[5],1.0,,es_1043,5.0
59087,6564,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,30,10,0,0,[5],1.0,,es_1321,5.0
59088,6565,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,0,35,10,0,0,[5],1.0,,es_1078,5.0
59089,6566,1,13716,PROYECTO 1,MCT-PLS13 ,6,1,2015,1,1,2015,24,36,10,0,0,[5],1.0,,es_1352,5.0
59090,6567,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,19,20,9,0,0,[3],1.0,,es_517,3.0
59091,6568,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,0,2015,23,16,10,0,0,[0],1.0,,es_1121,0.0
59092,6569,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,21,18,9,0,0,[5],1.0,,es_1539,5.0
59093,6570,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,20,0,0,0,60,[5],0.0,,es_550,5.0
59094,6571,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,21,24,9,0,0,[5],1.0,,es_1547,5.0
59095,6572,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1202,0.0
59096,6573,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2014,19,12,7,34,0,[4],0.0,,es_1217,4.0
59097,6574,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,21,23,9,0,0,[5],1.0,,es_1603,5.0
59098,6575,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,23,33,9,0,0,[5],1.0,,es_1623,5.0
59099,6576,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,19,26,9,0,0,[4],1.0,,es_1637,4.0
59100,6577,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,23,30,9,0,0,[5],1.0,,es_1655,5.0
59101,6578,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,0,2015,20,14,8,0,0,[0],1.0,,es_1280,0.0
59102,6579,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,24,20,9,0,0,[5],1.0,,es_1666,5.0
59103,6580,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,16,19,8,34,0,[3],1.0,,es_1286,3.0
59104,6581,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,22,20,9,0,0,[5],1.0,,es_1677,5.0
59105,6582,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,22,20,10,0,0,[5],1.0,,es_1043,5.0
59106,6583,1,13717,DISEÑO LOGICO DIGITAL,MCT-PLS13 ,6,1,2015,1,1,2015,20,21,9,0,0,[5],1.0,,es_1693,5.0
59185,6662,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,17,29,8,0,0,[4],1.0,,es_693,4.0
59186,6663,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,0,31,8,0,0,[3],0.0,,es_696,3.0
59188,6665,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,16,27,8,0,0,[4],1.0,,es_517,4.0
59191,6668,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,17,20,8,0,0,[3],1.0,,es_524,3.0
59199,6676,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,14,34,8,0,0,[5],1.0,,es_539,5.0
59207,6684,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,23,18,10,0,0,[5],1.0,,es_1547,5.0
59209,6686,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,20,36,8,0,0,[5],0.0,,es_553,5.0
59210,6687,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,0,34,10,0,0,[5],1.0,,es_1202,5.0
59213,6690,1,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,1,2015,1,1,2015,22,30,10,0,0,[5],1.0,,es_1217,5.0
