,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom
10316,1,INVESTIGACION OPERATIVA,1,2016,0,2016,17,29,10,[0],es_1209,0.0
10317,1,INVESTIGACION OPERATIVA,1,2016,1,2016,18,29,4,[5],es_1215,5.0
10318,1,INVESTIGACION OPERATIVA,1,2016,1,2016,23,36,10,[5],es_1572,5.0
10319,1,INVESTIGACION OPERATIVA,1,2016,1,2016,19,31,9,[5],es_1389,5.0
10320,1,INVESTIGACION OPERATIVA,1,2016,1,2016,21,29,4,[5],es_1226,5.0
10321,1,INVESTIGACION OPERATIVA,1,2016,1,2016,17,36,8,[5],es_1230,5.0
10322,1,INVESTIGACION OPERATIVA,1,2016,1,2016,21,31,9,[5],es_913,5.0
10323,1,INVESTIGACION OPERATIVA,1,2016,1,2016,21,31,4,[5],es_1598,5.0
10324,1,INVESTIGACION OPERATIVA,1,2016,1,2016,17,33,9,[5],es_1396,5.0
10325,1,INVESTIGACION OPERATIVA,1,2016,1,2016,17,29,10,[5],es_585,5.0
10326,1,INVESTIGACION OPERATIVA,1,2016,0,0,0,0,0,[0],es_1615,0.0
10327,1,INVESTIGACION OPERATIVA,1,2016,1,2016,17,25,10,[4],es_1258,4.0
10328,1,INVESTIGACION OPERATIVA,1,2016,1,2016,21,24,4,[4],es_1278,4.0
10329,1,INVESTIGACION OPERATIVA,1,2016,0,2016,16,24,4,[0],es_1433,0.0
10330,1,INVESTIGACION OPERATIVA,1,2016,1,2016,21,27,8,[5],es_645,5.0
10331,1,INVESTIGACION OPERATIVA,1,2016,0,0,0,0,0,[0],es_1719,0.0
10332,1,INVESTIGACION OPERATIVA,1,2016,1,2016,20,27,10,[4],es_666,4.0
10333,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,19,22,10,[5],es_1129,5.0
10334,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,15,22,10,[3],es_1159,3.0
10335,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,19,24,8,[4],es_1166,4.0
10336,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,14,29,8,[4],es_1528,4.0
10337,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,16,24,8,[3],es_558,3.0
10338,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,14,21,10,[3],es_1215,3.0
10339,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,20,24,8,[3],es_1572,3.0
10340,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,19,26,10,[5],es_1226,5.0
10341,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,0,2016,20,24,8,[0],es_1232,0.0
10342,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,16,27,10,[5],es_913,5.0
10343,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,21,23,8,[5],es_1598,5.0
10344,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,18,27,10,[5],es_1396,5.0
10345,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,0,2016,16,19,8,[0],es_585,0.0
10346,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,17,26,8,[4],es_1258,4.0
10347,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,10,20,7,[2],es_609,2.0
10348,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,15,26,7,[3],es_613,3.0
10349,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,19,24,10,[4],es_1278,4.0
10350,1,TECNICA DE ENERGIAS ALTERNATIVAS,1,2016,1,2016,16,25,8,[4],es_645,4.0
10351,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,10,11,8,[5],es_674,5.0
10352,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,0,2016,12,25,10,[0],es_484,0.0
10353,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,7,0,0,[3],es_861,3.0
10354,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,13,33,8,[4],es_503,4.0
10355,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,9,36,8,[4],es_1109,4.0
10356,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,0,2016,4,24,9,[0],es_504,0.0
10357,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,0,0,0,0,0,[0],es_1110,0.0
10358,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,0,0,9,0,10,[0],es_103,0.0
10359,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,15,34,10,[5],es_1129,5.0
10360,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,14,34,10,[5],es_1140,5.0
10361,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,7,29,8,[3],es_716,3.0
10362,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,5,32,10,[5],es_1159,5.0
10363,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,16,36,10,[5],es_1528,5.0
10364,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2015,0,0,0,[5],es_1171,5.0
10365,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,3,35,6,[4],es_1173,4.0
10366,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,19,28,10,[5],es_1175,5.0
10367,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,0,0,17,0,9,[0],es_1183,0.0
10368,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,16,36,10,[5],es_1548,5.0
10369,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,0,0,0,0,0,[0],es_1191,0.0
10370,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,15,31,10,[5],es_1192,5.0
10371,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,8,34,9,[4],es_1194,4.0
10372,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,15,34,10,[5],es_1215,5.0
10373,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,20,36,10,[5],es_1572,5.0
10374,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,8,31,8,[3],es_1233,3.0
10375,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,12,35,9,[5],es_913,5.0
10376,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,19,32,10,[5],es_1598,5.0
10377,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,14,34,10,[5],es_1396,5.0
10378,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,15,33,8,[5],es_585,5.0
10379,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,15,31,10,[5],es_1258,5.0
10380,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,0,2016,0,0,0,[0],es_1263,0.0
10381,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,12,35,10,[5],es_889,5.0
10382,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,11,25,10,[5],es_874,5.0
10383,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,14,36,10,[5],es_611,5.0
10384,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,0,34,6,[5],es_1278,5.0
10385,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2015,21,32,9,[5],es_640,5.0
10386,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,12,32,10,[5],es_915,5.0
10387,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,16,34,8,[5],es_390,5.0
10388,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,21,14,10,[4],es_649,4.0
10389,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,18,33,10,[5],es_1721,5.0
10390,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2015,0,0,0,[2],es_1335,2.0
10391,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,10,32,9,[4],es_667,4.0
10392,1,ECONOMIA Y EVALUACION DE PROYECTO,1,2016,1,2016,6,22,8,[3],es_1356,3.0
10393,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,9,34,7,[3],es_861,3.0
10395,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,11,35,9,[4],es_501,4.0
10399,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,9,12,7,[4],es_925,4.0
10405,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,15,35,10,[5],es_556,5.0
10408,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,0,36,10,[5],es_1230,5.0
10414,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,5,36,9,[5],es_609,5.0
10416,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,13,36,10,[5],es_765,5.0
10417,1,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,0,0,0,15,9,[0],es_624,0.0
10420,1,LEGISLACION,1,2016,1,2016,24,26,8,[4],es_486,4.0
10421,1,LEGISLACION,1,2016,1,2016,19,35,8,[5],es_489,5.0
10422,1,LEGISLACION,1,2016,1,2016,18,33,8,[4],es_501,4.0
10423,1,LEGISLACION,1,2016,1,2016,17,25,8,[2],es_510,2.0
10424,1,LEGISLACION,1,2016,1,2016,23,34,8,[5],es_1125,5.0
10425,1,LEGISLACION,1,2016,1,2016,24,31,8,[5],es_1131,5.0
10426,1,LEGISLACION,1,2016,1,2016,18,31,8,[4],es_525,4.0
10427,1,LEGISLACION,1,2016,1,2016,24,34,8,[5],es_1133,5.0
10428,1,LEGISLACION,1,2016,1,2016,22,34,8,[5],es_1139,5.0
10429,1,LEGISLACION,1,2016,1,2016,21,32,8,[5],es_528,5.0
10430,1,LEGISLACION,1,2016,1,2016,18,32,8,[5],es_542,5.0
10431,1,LEGISLACION,1,2016,1,2016,22,33,8,[5],es_1167,5.0
10432,1,LEGISLACION,1,2016,1,2016,23,36,8,[5],es_1168,5.0
10433,1,LEGISLACION,1,2016,1,2016,20,35,8,[5],es_1535,5.0
10434,1,LEGISLACION,1,2016,1,2016,22,26,8,[4],es_1181,4.0
10435,1,LEGISLACION,1,2016,1,2016,24,34,8,[5],es_1193,5.0
10436,1,LEGISLACION,1,2016,1,2016,22,33,8,[5],es_556,5.0
10437,1,LEGISLACION,1,2016,1,2016,23,32,8,[5],es_557,5.0
10438,1,LEGISLACION,1,2016,1,2016,18,28,8,[4],es_1568,4.0
10439,1,LEGISLACION,1,2016,1,2016,24,35,8,[5],es_1213,5.0
10440,1,LEGISLACION,1,2016,1,2016,23,32,8,[5],es_1226,5.0
10441,1,LEGISLACION,1,2016,1,2016,21,32,8,[5],es_1230,5.0
10442,1,LEGISLACION,1,2016,1,2016,23,30,8,[5],es_440,5.0
10443,1,LEGISLACION,1,2016,1,2016,20,30,8,[3],es_1597,3.0
10444,1,LEGISLACION,1,2016,1,2016,22,29,8,[5],es_1241,5.0
10445,1,LEGISLACION,1,2016,1,2016,15,30,8,[4],es_1605,4.0
10446,1,LEGISLACION,1,2016,1,2016,18,28,8,[3],es_585,3.0
10447,1,LEGISLACION,1,2016,1,2016,16,20,8,[3],es_747,3.0
10448,1,LEGISLACION,1,2016,1,2016,0,0,0,[5],es_1615,5.0
10449,1,LEGISLACION,1,2016,1,2016,24,32,8,[5],es_1616,5.0
10450,1,LEGISLACION,1,2016,1,2016,24,34,8,[5],es_1254,5.0
10451,1,LEGISLACION,1,2016,1,2016,21,26,8,[4],es_1625,4.0
10452,1,LEGISLACION,1,2016,1,2016,15,32,8,[3],es_600,3.0
10453,1,LEGISLACION,1,2016,0,0,16,0,0,[0],es_1264,0.0
10454,1,LEGISLACION,1,2016,1,2016,0,32,8,[5],es_1641,5.0
10455,1,LEGISLACION,1,2016,1,2016,24,34,8,[5],es_603,5.0
10456,1,LEGISLACION,1,2016,1,2016,21,32,8,[4],es_444,4.0
10457,1,LEGISLACION,1,2016,1,2016,21,35,8,[5],es_1642,5.0
10458,1,LEGISLACION,1,2016,1,2016,24,36,8,[5],es_1644,5.0
10459,1,LEGISLACION,1,2016,1,2016,24,32,8,[5],es_608,5.0
10460,1,LEGISLACION,1,2016,1,2016,24,27,8,[4],es_1651,4.0
10461,1,LEGISLACION,1,2016,1,2016,20,30,8,[5],es_1274,5.0
10462,1,LEGISLACION,1,2016,1,2016,22,34,8,[5],es_765,5.0
10463,1,LEGISLACION,1,2016,0,0,0,0,0,[0],es_1674,0.0
10464,1,LEGISLACION,1,2016,1,2016,22,30,8,[4],es_630,4.0
10465,1,LEGISLACION,1,2016,1,2016,22,28,8,[4],es_1291,4.0
10466,1,LEGISLACION,1,2016,1,2016,22,34,8,[5],es_1679,5.0
10467,1,LEGISLACION,1,2016,1,2016,17,33,8,[4],es_1298,4.0
10468,1,LEGISLACION,1,2016,1,2016,22,33,8,[5],es_645,5.0
10469,1,LEGISLACION,1,2016,1,2016,24,36,8,[5],es_1695,5.0
10470,1,LEGISLACION,1,2016,1,2016,17,34,8,[5],es_647,5.0
10471,1,LEGISLACION,1,2016,1,2016,23,34,8,[5],es_648,5.0
10472,1,LEGISLACION,1,2016,1,2016,21,34,8,[5],es_1704,5.0
10473,1,LEGISLACION,1,2016,1,2016,23,34,8,[5],es_1706,5.0
10474,1,LEGISLACION,1,2016,1,2016,23,35,8,[5],es_1712,5.0
10475,1,LEGISLACION,1,2016,1,2016,21,33,8,[5],es_1713,5.0
10476,1,LEGISLACION,1,2016,1,2016,19,33,8,[5],es_1320,5.0
10477,1,LEGISLACION,1,2016,1,2016,22,31,8,[5],es_657,5.0
10478,1,LEGISLACION,1,2016,1,2016,22,33,8,[5],es_661,5.0
10479,1,LEGISLACION,1,2016,0,0,0,0,0,[0],es_1729,0.0
10480,1,LEGISLACION,1,2016,1,2016,23,29,8,[5],es_1327,5.0
10481,1,LEGISLACION,1,2016,1,2016,21,31,8,[5],es_663,5.0
10482,1,LEGISLACION,1,2016,1,2016,21,33,8,[5],es_1733,5.0
10483,1,LEGISLACION,1,2016,1,2016,24,34,8,[5],es_1334,5.0
10484,1,LEGISLACION,1,2016,1,2016,20,36,8,[5],es_1750,5.0
10485,1,LEGISLACION,1,2016,1,2016,24,34,8,[5],es_1348,5.0
10486,1,LEGISLACION,1,2016,1,2016,24,36,8,[5],es_1781,5.0
10487,1,LEGISLACION,1,2016,1,2016,21,30,8,[4],es_1785,4.0
10488,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,10,26,9,[4],es_861,4.0
10489,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,9,29,10,[3],es_688,3.0
10490,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,11,24,9,[2],es_510,2.0
10491,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,14,27,9,[5],es_1125,5.0
10492,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,7,14,9,[5],es_528,5.0
10493,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,11,16,8,[2],es_533,2.0
10494,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,7,26,8,[2],es_542,2.0
10495,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,13,24,8,[5],es_556,5.0
10496,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,11,26,9,[4],es_557,4.0
10497,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,16,34,9,[5],es_1213,5.0
10498,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,14,29,9,[5],es_1226,5.0
10499,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,9,29,7,[5],es_1230,5.0
10500,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,9,27,8,[4],es_444,4.0
10501,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,0,0,4,0,8,[0],es_613,0.0
10502,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,13,24,9,[3],es_1274,3.0
10503,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,17,33,9,[5],es_765,5.0
10504,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,15,26,9,[3],es_630,3.0
10505,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,14,27,9,[5],es_645,5.0
10506,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,16,30,8,[5],es_648,5.0
10507,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,17,30,9,[5],es_657,5.0
10508,1,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,1,2016,1,2016,13,25,8,[3],es_666,3.0
10509,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,16,34,10,[5],es_688,5.0
10510,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,0,2016,14,31,9,[0],es_501,0.0
10511,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,13,22,9,[3],es_510,3.0
10512,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,22,33,10,[5],es_1125,5.0
10513,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,18,28,10,[5],es_528,5.0
10514,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,16,24,9,[3],es_542,3.0
10515,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,22,33,10,[5],es_556,5.0
10516,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,18,32,10,[5],es_557,5.0
10517,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,17,36,10,[5],es_1213,5.0
10518,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,18,35,9,[5],es_1226,5.0
10519,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,20,31,10,[5],es_1230,5.0
10520,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,18,29,9,[5],es_444,5.0
10521,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,19,34,10,[5],es_1274,5.0
10522,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,23,32,9,[5],es_765,5.0
10523,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,17,31,9,[4],es_630,4.0
10524,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,19,34,10,[5],es_645,5.0
10525,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,13,34,9,[5],es_648,5.0
10526,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,19,35,10,[5],es_657,5.0
10527,1,CALIDAD E IMPACTO AMBIENTAL,1,2016,1,2016,22,31,10,[5],es_666,5.0
10528,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_859,5.0
10529,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_486,5.0
10530,1,PASANTIAS,1,2016,1,2015,0,0,0,[5],es_694,5.0
10531,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_510,5.0
10532,1,PASANTIAS,1,2016,1,2015,0,0,0,[5],es_924,5.0
10533,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_1125,5.0
10534,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_1528,5.0
10535,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_557,5.0
10536,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_1213,5.0
10537,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_1572,5.0
10538,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_1230,5.0
10539,1,PASANTIAS,1,2016,0,0,0,0,0,[0],es_747,0.0
10540,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_444,5.0
10541,1,PASANTIAS,1,2016,0,0,0,0,0,[0],es_613,0.0
10542,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_765,5.0
10543,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_630,5.0
10544,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_648,5.0
10545,1,PASANTIAS,1,2016,1,2016,0,0,0,[4],es_657,4.0
10546,1,PASANTIAS,1,2016,0,0,0,0,0,[0],es_666,0.0
7806,2,MECANICA DE FLUIDOS,1,2016,1,2016,14,36,10,[5],es_1835,5.0
7807,2,MECANICA DE FLUIDOS,1,2016,1,2016,10,20,10,[4],es_642,4.0
7808,2,MECANICA DE FLUIDOS,1,2016,0,0,10,0,0,[0],es_1692,0.0
7809,2,MATERIALES 1,1,2016,1,2016,11,17,8,"[1, 3]",es_1546,2.0
7810,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_1903,0.0
7811,2,MATERIALES 1,1,2016,1,2015,21,25,8,[4],es_1906,4.0
7812,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2220,0.0
7813,2,MATERIALES 1,1,2016,1,2016,11,14,10,[2],es_2280,2.0
7814,2,MATERIALES 1,1,2016,0,0,8,10,8,[0],es_1951,0.0
7815,2,MATERIALES 1,1,2016,0,2016,12,5,7,[0],es_1669,0.0
7816,2,MATERIALES 1,1,2016,1,2016,15,22,9,[2],es_2383,2.0
7817,2,MATERIALES 1,1,2016,1,2016,17,21,8,[2],es_2405,2.0
7818,2,MATERIALES 1,1,2016,1,2016,16,22,8,[2],es_2422,2.0
7819,2,MATERIALES 1,1,2016,0,0,14,8,9,[0],es_2440,0.0
7820,2,MATERIALES 1,1,2016,1,2016,17,21,8,[2],es_2098,2.0
7821,2,TERMODINAMICA,1,2016,0,0,3,0,4,[0],es_2527,0.0
7822,2,TERMODINAMICA,1,2016,0,2015,0,0,0,[0],es_1859,0.0
7823,2,TERMODINAMICA,1,2016,1,2016,20,17,9,[3],es_1903,3.0
7824,2,TERMODINAMICA,1,2016,0,2015,16,0,0,[0],es_1906,0.0
7825,2,TERMODINAMICA,1,2016,0,0,6,6,10,[0],es_2220,0.0
7826,2,TERMODINAMICA,1,2016,1,2016,22,30,8,[5],es_2255,5.0
7827,2,TERMODINAMICA,1,2016,1,2016,14,6,9,[2],es_2280,2.0
7828,2,TERMODINAMICA,1,2016,0,0,9,0,6,[0],es_2651,0.0
7829,2,TERMODINAMICA,1,2016,0,0,9,11,9,[0],es_2661,0.0
7830,2,TERMODINAMICA,1,2016,0,0,12,3,9,[0],es_1951,0.0
7831,2,TERMODINAMICA,1,2016,0,0,9,0,6,[0],es_1669,0.0
7832,2,TERMODINAMICA,1,2016,0,0,0,0,0,[0],es_1969,0.0
7833,2,TERMODINAMICA,1,2016,0,0,11,7,8,[0],es_1415,0.0
7834,2,TERMODINAMICA,1,2016,0,0,0,0,0,[0],es_2324,0.0
7835,2,TERMODINAMICA,1,2016,0,0,11,13,7,[0],es_1989,0.0
7836,2,TERMODINAMICA,1,2016,0,0,2,10,9,[0],es_1692,0.0
7837,2,TERMODINAMICA,1,2016,1,2016,14,23,9,[3],es_2383,3.0
7838,2,TERMODINAMICA,1,2016,1,2016,11,22,9,[4],es_2405,4.0
7839,2,TERMODINAMICA,1,2016,0,2016,13,16,9,[1],es_2422,1.0
7840,2,TERMODINAMICA,1,2016,0,0,9,0,5,[0],es_2051,0.0
7841,2,TERMODINAMICA,1,2016,0,2016,11,12,10,[0],es_2440,0.0
7842,2,TERMODINAMICA,1,2016,0,0,6,5,7,[0],es_2891,0.0
7843,2,TERMODINAMICA,1,2016,1,2015,10,0,0,[3],es_2098,3.0
7844,2,MECANISMOS,1,2016,1,2016,15,26,9,[4],es_1835,4.0
7845,2,MECANISMOS,1,2016,1,2016,15,27,8,[3],es_642,3.0
7846,2,MECANISMOS,1,2016,0,0,0,25,4,[0],es_1692,0.0
7847,2,ELECTROTECNIA,1,2016,1,2016,12,27,10,[5],es_1546,5.0
7848,2,ELECTROTECNIA,1,2016,0,2016,13,18,10,[0],es_1248,0.0
7849,2,ELECTROTECNIA,1,2016,0,2015,17,0,0,[0],es_1906,0.0
7850,2,ELECTROTECNIA,1,2016,1,2016,10,29,10,[3],es_2255,3.0
7851,2,ELECTROTECNIA,1,2016,1,2016,12,19,9,[5],es_642,5.0
7852,2,ELECTROTECNIA,1,2016,1,2016,13,34,10,[5],es_2383,5.0
7853,2,ELECTROTECNIA,1,2016,0,2016,8,20,10,[1],es_2405,1.0
7854,2,ELECTROTECNIA,1,2016,0,2016,9,19,6,[0],es_2422,0.0
7855,2,MECANICA DE SOLIDOS,1,2016,1,2016,24,31,10,[5],es_1835,5.0
7856,2,MECANICA DE SOLIDOS,1,2016,1,2016,18,20,10,[3],es_642,3.0
7857,2,PROCESOS DE FABRICACION 2,1,2016,1,2016,18,36,10,[5],es_1540,5.0
7858,2,PROCESOS DE FABRICACION 2,1,2016,0,0,0,0,0,[0],es_1248,0.0
7859,2,TERMOTECNIA 1,1,2016,0,2016,12,23,5,[0],es_1248,0.0
7860,2,TERMOTECNIA 1,1,2016,1,2016,10,25,4,[3],es_642,3.0
7861,2,VIBRACIONES MECANICAS,1,2016,0,0,0,0,0,[0],es_1540,0.0
7862,2,AUTOMATIZACION Y CONTROL,1,2016,0,2016,17,10,8,[0],es_1845,0.0
7863,2,AUTOMATIZACION Y CONTROL,1,2016,1,2016,20,20,5,[5],es_1680,5.0
7864,2,AUTOMATIZACION Y CONTROL,1,2016,1,2016,22,24,8,[5],es_2019,5.0
7865,2,AUTOMATIZACION Y CONTROL,1,2016,1,2015,0,0,0,[3],es_1322,3.0
7866,2,AUTOMATIZACION Y CONTROL,1,2016,1,2015,0,0,0,[3],es_1330,3.0
7953,2,LABORATORIO MECANICO 2,1,2016,1,2016,14,31,8,[5],es_1540,5.0
7954,2,AUTOMOTORES,1,2016,1,2016,13,29,10,[4],es_1540,4.0
7955,2,AUTOMOTORES,1,2016,0,0,0,0,0,[0],es_321,0.0
7956,2,AUTOMOTORES,1,2016,1,2016,17,24,10,[4],es_1630,4.0
7957,2,PLASTICOS,1,2016,0,0,0,0,0,[0],es_321,0.0
7958,2,PLASTICOS,1,2016,1,2016,14,25,9,[5],es_1630,5.0
7959,2,MANTENIMIENTO MECANICO,1,2016,0,0,0,0,0,[0],es_321,0.0
7960,2,MANTENIMIENTO MECANICO,1,2016,1,2016,0,31,10,[2],es_1630,2.0
7961,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,14,33,10,[3],es_1540,3.0
7962,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,0,0,0,0,0,[0],es_321,0.0
