,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom
5166,1,GESTION DE SALUD Y SEGURIDAD INDUST.,1,2012,1,2012,24,44,0,[5],es_245,5.0
5167,1,GESTION DE SALUD Y SEGURIDAD INDUST.,1,2012,1,2012,20,40,0,[5],es_1095,5.0
5168,1,GESTION DE SALUD Y SEGURIDAD INDUST.,1,2012,1,2012,19,39,0,[5],es_250,5.0
5169,1,GESTION DE SALUD Y SEGURIDAD INDUST.,1,2012,1,2012,24,41,0,[5],es_714,5.0
5170,1,GESTION DE SALUD Y SEGURIDAD INDUST.,1,2012,1,2012,15,36,0,[5],es_1096,5.0
5171,1,ADMINISTRACION DE RR HH,1,2012,1,2012,16,16,8,[3],es_469,3.0
5172,1,ADMINISTRACION DE RR HH,1,2012,1,2012,0,0,0,[4],es_251,4.0
5173,1,ADMINISTRACION DE RR HH,1,2012,1,2012,20,24,10,[5],es_244,5.0
5174,1,ADMINISTRACION DE RR HH,1,2012,1,2012,17,23,9,[4],es_855,4.0
5175,1,ADMINISTRACION DE RR HH,1,2012,1,2012,20,25,9,[5],es_245,5.0
5176,1,ADMINISTRACION DE RR HH,1,2012,1,2012,22,26,10,[5],es_1095,5.0
5177,1,ADMINISTRACION DE RR HH,1,2012,0,2011,0,0,0,[0],es_690,0.0
5178,1,ADMINISTRACION DE RR HH,1,2012,1,2012,16,16,8,[4],es_278,4.0
5179,1,ADMINISTRACION DE RR HH,1,2012,1,2012,10,19,8,[4],es_704,4.0
5180,1,ADMINISTRACION DE RR HH,1,2012,0,0,10,25,9,[0],es_849,0.0
5181,1,ADMINISTRACION DE RR HH,1,2012,1,2012,11,10,8,[4],es_714,4.0
5182,1,ADMINISTRACION DE RR HH,1,2012,1,2012,0,0,0,[4],es_1096,4.0
5183,1,ADMINISTRACION DE RR HH,1,2012,1,2012,20,28,9,[5],es_735,5.0
5184,1,ADMINISTRACION DE RR HH,1,2012,1,2012,20,23,9,[4],es_738,4.0
5186,1,LOGISTICA,1,2012,1,2012,12,28,9,[4],es_1097,4.0
5187,1,LOGISTICA,1,2012,1,2012,19,39,0,[5],es_478,5.0
5189,1,LOGISTICA,1,2012,1,2012,15,41,0,[5],es_244,5.0
5190,1,LOGISTICA,1,2012,1,2012,17,42,0,[5],es_855,5.0
5191,1,LOGISTICA,1,2012,1,2012,15,35,0,[5],es_245,5.0
5192,1,LOGISTICA,1,2012,1,2012,16,34,0,[5],es_1095,5.0
5193,1,LOGISTICA,1,2012,1,2012,17,45,0,[5],es_690,5.0
5194,1,LOGISTICA,1,2012,1,2012,13,26,0,[2],es_699,2.0
5195,1,LOGISTICA,1,2012,1,2012,13,35,0,[3],es_704,3.0
5196,1,LOGISTICA,1,2012,1,2012,16,46,0,[5],es_1098,5.0
5197,1,LOGISTICA,1,2012,1,2012,12,34,0,[3],es_849,3.0
5198,1,LOGISTICA,1,2012,1,2011,16,36,0,[3],es_246,3.0
5200,1,LOGISTICA,1,2012,1,2012,16,33,0,[5],es_725,5.0
5201,1,LOGISTICA,1,2012,0,0,0,0,0,[0],es_738,0.0
5202,1,LOGISTICA,1,2012,1,2012,16,33,0,[4],es_248,4.0
5203,1,LOGISTICA,1,2012,1,2012,10,37,0,[3],es_754,3.0
5206,1,LOGISTICA,1,2012,1,2012,18,33,0,[5],es_249,5.0
5207,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,0,0,0,0,0,[0],es_671,0.0
5208,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2011,15,20,9,[2],es_672,2.0
5209,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,17,25,9,[3],es_1097,3.0
5210,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,20,24,8,[3],es_251,3.0
5211,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,19,34,9,[5],es_244,5.0
5212,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,18,32,9,[5],es_855,5.0
5213,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,24,29,9,[5],es_245,5.0
5214,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2011,0,0,0,[2],es_1099,2.0
5215,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,21,29,8,[5],es_1095,5.0
5216,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,0,0,0,[2],es_829,2.0
5217,1,FORM. Y EVALUACION DE PROYECTOS,1,2012,1,2012,17,31,9,[4],es_725,4.0
5218,1,INFORMATICA 2,1,2012,0,0,0,0,0,[0],es_1100,0.0
3848,2,PASANTIAS,2,2012,1,2012,0,0,0,[5],es_1097,5.0
3849,2,PASANTIAS,2,2012,1,2012,0,0,0,[5],es_854,5.0
3850,2,PASANTIAS,2,2012,0,0,0,0,0,[0],es_243,0.0
3851,2,PASANTIAS,2,2012,1,2012,0,0,0,[5],es_851,5.0
3852,2,PASANTIAS,2,2012,1,2012,0,0,0,[5],es_1099,5.0
3853,2,PASANTIAS,2,2012,1,2012,0,0,0,[4],es_1486,4.0
3854,2,PASANTIAS,2,2012,1,2012,0,0,0,[5],es_1458,5.0
3855,2,PASANTIAS,2,2012,0,0,0,0,0,[0],es_250,0.0
3856,2,PASANTIAS,2,2012,0,0,0,0,0,[0],es_1085,0.0
3857,2,PASANTIAS,2,2012,1,2012,0,0,0,[4],es_852,4.0
3858,2,PASANTIAS,2,2012,1,2012,0,0,0,[5],es_1487,5.0
3859,2,PASANTIAS,2,2012,1,2012,0,0,0,[5],es_857,5.0
