,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom
0,1,COMBUSTION,1,2012,0,0,0,0,0,[0],es_0,0.0
2,1,COMBUSTION,1,2012,1,2012,24,23,9,[5],es_2,5.0
5,1,COMBUSTION,1,2012,1,2012,21,21,7,[4],es_5,4.0
6,1,COMBUSTION,1,2012,1,2012,5,31,9,[3],es_6,3.0
7,1,COMBUSTION,1,2012,1,2012,23,29,8,[5],es_7,5.0
8,1,COMBUSTION,1,2012,1,2012,21,26,8,[5],es_8,5.0
9,1,COMBUSTION,1,2012,1,2012,16,15,9,[3],es_9,3.0
10,1,COMBUSTION,1,2012,1,2012,14,27,8,[4],es_10,4.0
13,1,COMBUSTION,1,2012,1,2012,0,26,9,[5],es_13,5.0
14,1,COMBUSTION,1,2012,1,2012,17,18,6,[4],es_14,4.0
15,1,COMBUSTION,1,2012,1,2012,11,16,8,[2],es_15,2.0
17,1,COMBUSTION,1,2012,0,0,0,0,0,[0],es_17,0.0
18,1,COMBUSTION,1,2012,1,2012,11,17,8,[4],es_18,4.0
19,1,COMBUSTION,1,2012,1,2012,20,23,9,[5],es_19,5.0
21,1,COMBUSTION,1,2012,0,2012,5,21,7,[0],es_21,0.0
22,1,COMBUSTION,1,2012,1,2012,6,24,8,[3],es_22,3.0
23,1,COMBUSTION,1,2012,1,2012,15,26,7,[5],es_23,5.0
25,1,COMBUSTION,1,2012,0,0,0,0,0,[0],es_25,0.0
30,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,16,27,5,[4],es_28,4.0
33,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,14,28,9,[5],es_31,5.0
34,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,16,31,10,[5],es_32,5.0
36,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,23,28,10,[4],es_34,4.0
37,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,20,19,10,[3],es_35,3.0
38,1,INTRODUCCION A LA SIMULACION,1,2012,0,0,0,0,0,[0],es_11,0.0
39,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,20,25,9,[5],es_36,5.0
40,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,16,27,9,[4],es_37,4.0
43,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,11,26,8,[4],es_13,4.0
45,1,INTRODUCCION A LA SIMULACION,1,2012,0,2012,13,21,9,[1],es_15,1.0
46,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,18,31,9,[5],es_40,5.0
47,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,21,28,9,[5],es_41,5.0
48,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,21,32,10,[5],es_17,5.0
49,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,23,26,9,[5],es_42,5.0
52,1,INTRODUCCION A LA SIMULACION,1,2012,0,0,0,0,0,[0],es_45,0.0
53,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,21,28,10,[5],es_46,5.0
54,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,12,25,5,[2],es_47,2.0
56,1,INTRODUCCION A LA SIMULACION,1,2012,0,0,14,24,5,[0],es_49,0.0
59,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,24,31,10,[5],es_52,5.0
60,1,INTRODUCCION A LA SIMULACION,1,2012,0,0,0,0,0,[0],es_53,0.0
61,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,19,23,5,[3],es_54,3.0
62,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,19,26,10,[4],es_55,4.0
64,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,14,24,10,[4],es_57,4.0
65,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,8,29,10,[4],es_58,4.0
66,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,16,32,10,[5],es_25,5.0
67,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,18,26,5,[3],es_59,3.0
68,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,18,26,10,[4],es_60,4.0
69,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,14,28,10,[4],es_61,4.0
70,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,24,29,10,[5],es_62,5.0
81,1,EFICIENCIA ENERGETICA,1,2012,0,0,31,30,0,[0],es_68,0.0
86,1,EFICIENCIA ENERGETICA,1,2012,1,2012,23,24,0,[4],es_70,4.0
87,1,EFICIENCIA ENERGETICA,1,2012,1,2012,30,20,0,[5],es_71,5.0
88,1,EFICIENCIA ENERGETICA,1,2012,1,2012,32,22,0,[5],es_72,5.0
89,1,EFICIENCIA ENERGETICA,1,2012,1,2012,24,21,0,[3],es_73,3.0
91,1,EFICIENCIA ENERGETICA,1,2012,1,2012,30,30,0,[5],es_74,5.0
92,1,EFICIENCIA ENERGETICA,1,2012,1,2012,29,23,0,[5],es_31,5.0
93,1,EFICIENCIA ENERGETICA,1,2012,1,2012,24,23,0,[4],es_6,4.0
94,1,EFICIENCIA ENERGETICA,1,2012,1,2012,20,34,0,[5],es_75,5.0
95,1,EFICIENCIA ENERGETICA,1,2012,1,2012,28,21,0,[4],es_32,4.0
96,1,EFICIENCIA ENERGETICA,1,2012,0,2012,20,29,0,[0],es_76,0.0
97,1,EFICIENCIA ENERGETICA,1,2012,1,2012,29,34,0,[5],es_34,5.0
98,1,EFICIENCIA ENERGETICA,1,2012,1,2012,20,28,0,[2],es_77,2.0
99,1,EFICIENCIA ENERGETICA,1,2012,1,2012,21,23,0,[2],es_78,2.0
100,1,EFICIENCIA ENERGETICA,1,2012,1,2012,28,13,0,[4],es_37,4.0
102,1,EFICIENCIA ENERGETICA,1,2012,1,2012,26,20,0,[5],es_79,5.0
103,1,EFICIENCIA ENERGETICA,1,2012,1,2012,25,14,0,[2],es_80,2.0
106,1,EFICIENCIA ENERGETICA,1,2012,1,2012,29,30,0,[5],es_81,5.0
107,1,EFICIENCIA ENERGETICA,1,2012,1,2012,24,20,0,[3],es_13,3.0
108,1,EFICIENCIA ENERGETICA,1,2012,1,2012,24,18,0,[5],es_82,5.0
109,1,EFICIENCIA ENERGETICA,1,2012,1,2012,30,24,0,[5],es_83,5.0
110,1,EFICIENCIA ENERGETICA,1,2012,1,2012,29,21,0,[5],es_84,5.0
112,1,EFICIENCIA ENERGETICA,1,2012,1,2012,27,20,0,[4],es_41,4.0
113,1,EFICIENCIA ENERGETICA,1,2012,1,2012,20,20,0,[2],es_85,2.0
114,1,EFICIENCIA ENERGETICA,1,2012,1,2012,26,35,0,[5],es_42,5.0
115,1,EFICIENCIA ENERGETICA,1,2012,1,2012,19,23,0,[5],es_18,5.0
116,1,EFICIENCIA ENERGETICA,1,2012,1,2012,20,26,0,[4],es_19,4.0
117,1,EFICIENCIA ENERGETICA,1,2012,1,2012,21,22,0,[4],es_45,4.0
118,1,EFICIENCIA ENERGETICA,1,2012,1,2012,29,33,0,[5],es_46,5.0
119,1,EFICIENCIA ENERGETICA,1,2012,1,2012,21,24,0,[4],es_47,4.0
121,1,EFICIENCIA ENERGETICA,1,2012,1,2012,29,30,0,[5],es_86,5.0
122,1,EFICIENCIA ENERGETICA,1,2012,0,0,15,0,0,[0],es_87,0.0
123,1,EFICIENCIA ENERGETICA,1,2012,1,2012,30,20,0,[5],es_88,5.0
124,1,EFICIENCIA ENERGETICA,1,2012,1,2012,33,34,0,[5],es_52,5.0
125,1,EFICIENCIA ENERGETICA,1,2012,0,0,0,0,0,[0],es_89,0.0
126,1,EFICIENCIA ENERGETICA,1,2012,1,2012,25,18,0,[3],es_90,3.0
127,1,EFICIENCIA ENERGETICA,1,2012,1,2012,28,11,0,[4],es_91,4.0
128,1,EFICIENCIA ENERGETICA,1,2012,1,2012,24,28,0,[4],es_92,4.0
129,1,EFICIENCIA ENERGETICA,1,2012,1,2012,39,24,0,[5],es_57,5.0
130,1,EFICIENCIA ENERGETICA,1,2012,1,2012,23,30,0,[5],es_58,5.0
131,1,EFICIENCIA ENERGETICA,1,2012,1,2012,30,10,0,[2],es_93,2.0
132,1,EFICIENCIA ENERGETICA,1,2012,1,2012,29,29,0,[5],es_94,5.0
133,1,EFICIENCIA ENERGETICA,1,2012,0,2012,24,32,0,[0],es_95,0.0
134,1,EFICIENCIA ENERGETICA,1,2012,1,2012,20,22,0,[3],es_61,3.0
157,1,TRATAMIENTO DE AGUAS,1,2012,1,2012,24,36,0,[5],es_118,5.0
158,1,MANTENIMIENTO DE CAMINOS,1,2012,1,2012,12,29,10,[5],es_119,5.0
159,1,MANTENIMIENTO DE CAMINOS,1,2012,0,0,0,0,0,[0],es_120,0.0
160,1,MANTENIMIENTO DE CAMINOS,1,2012,1,2012,16,28,10,[4],es_99,4.0
163,1,MANTENIMIENTO DE CAMINOS,1,2012,1,2012,19,28,10,[5],es_122,5.0
164,1,MANTENIMIENTO DE CAMINOS,1,2012,1,2012,18,17,8,[3],es_123,3.0
168,1,EVALUACION DE PROYECTOS,1,2012,1,2011,0,0,0,[5],es_102,5.0
169,1,EVALUACION DE PROYECTOS,1,2012,1,2012,20,31,0,[3],es_126,3.0
170,1,EVALUACION DE PROYECTOS,1,2012,0,0,0,0,0,[0],es_127,0.0
171,1,EVALUACION DE PROYECTOS,1,2012,1,2012,23,45,0,[5],es_128,5.0
172,1,EVALUACION DE PROYECTOS,1,2012,1,2012,24,35,0,[5],es_129,5.0
173,1,EVALUACION DE PROYECTOS,1,2012,1,2012,19,31,0,[5],es_130,5.0
175,1,DISEÑO GEOMETRICO VIAL,1,2012,1,2012,12,24,0,[4],es_119,4.0
176,1,DISEÑO GEOMETRICO VIAL,1,2012,1,2012,12,14,0,[2],es_120,2.0
177,1,DISEÑO GEOMETRICO VIAL,1,2012,1,2012,13,22,0,[4],es_99,4.0
180,1,DISEÑO GEOMETRICO VIAL,1,2012,0,0,0,0,0,[0],es_134,0.0
185,1,DISEÑO GEOMETRICO VIAL,1,2012,0,0,0,0,0,[0],es_139,0.0
186,1,DISEÑO GEOMETRICO VIAL,1,2012,1,2012,19,18,0,[2],es_140,2.0
194,1,DISEÑO GEOMETRICO VIAL,1,2012,1,2012,24,22,0,[5],es_122,5.0
196,1,DISEÑO GEOMETRICO VIAL,1,2012,0,0,17,18,0,[0],es_123,0.0
202,1,DISEÑO GEOMETRICO VIAL,1,2012,1,2012,22,26,0,[5],es_151,5.0
207,1,APLICACION DE MODELOS HIDRAULICOS,1,2012,1,2012,11,30,20,[5],es_155,5.0
223,1,APLICACION DE MODELOS HIDRAULICOS,1,2012,1,2012,13,28,20,[5],es_148,5.0
227,1,APLICACION DE MODELOS HIDRAULICOS,1,2012,0,0,13,0,20,[0],es_165,0.0
230,1,APLICACION DE MODELOS HIDRAULICOS,1,2012,1,2012,14,34,20,[5],es_167,5.0
232,1,INTERPRETACION DE IMAGENES RADAR,1,2012,1,2012,0,0,0,[4],es_169,4.0
233,1,INTERPRETACION DE IMAGENES RADAR,1,2012,1,2012,0,36,10,[5],es_170,5.0
234,1,INTERPRETACION DE IMAGENES RADAR,1,2012,0,0,24,0,0,[0],es_171,0.0
235,1,DISEÑO Y COMPOS. DE MAPAS Y ATLAS,1,2012,0,2012,20,34,0,[0],es_172,0.0
236,1,DISEÑO Y COMPOS. DE MAPAS Y ATLAS,1,2012,0,0,20,36,0,[0],es_171,0.0
237,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2012,1,2012,24,36,0,[5],es_72,5.0
239,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,19,19,0,[4],es_2,4.0
242,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,0,2012,13,18,0,[0],es_71,0.0
243,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,0,0,0,0,0,[0],es_73,0.0
245,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,17,15,0,[3],es_5,3.0
246,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,0,2012,14,13,0,[0],es_10,0.0
247,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,16,25,0,[4],es_11,4.0
248,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,16,17,0,[2],es_37,2.0
250,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,0,0,0,0,0,[0],es_14,0.0
251,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,0,0,9,10,0,[0],es_15,0.0
252,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,19,18,0,[3],es_17,3.0
253,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,6,13,0,[2],es_19,2.0
255,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,0,0,13,14,0,[0],es_22,0.0
256,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,5,13,0,[2],es_173,2.0
257,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,1,2012,14,17,0,[3],es_23,3.0
258,1,MECANICA DE FLUIDOS AVANZADOS,1,2012,0,2012,16,21,0,[1],es_25,1.0
260,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,1,0,0,[0],es_174,0.0
261,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,12,34,0,[5],es_175,5.0
262,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,3,10,0,[0],es_71,0.0
263,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,14,13,0,[4],es_72,4.0
264,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,8,4,0,[0],es_176,0.0
265,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,10,20,0,[3],es_5,3.0
266,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,0,0,0,[0],es_177,0.0
267,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,10,5,0,[0],es_8,0.0
268,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,2,0,0,[0],es_79,0.0
269,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,2012,8,18,0,[0],es_178,0.0
270,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,14,0,0,[0],es_82,0.0
271,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,5,7,0,[2],es_83,2.0
272,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,0,0,0,[0],es_18,0.0
274,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,8,21,0,[3],es_86,3.0
275,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,9,0,0,[0],es_21,0.0
276,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,5,18,0,[4],es_88,4.0
277,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,18,4,0,[0],es_22,0.0
278,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,20,30,0,[5],es_92,5.0
279,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,1,2012,22,26,0,[5],es_179,5.0
280,1,INTRODUCCION A LA FISICA ATOMICA Y MOLECULAR,1,2012,0,0,1,0,0,[0],es_180,0.0
281,1,TRANSITORIOS,1,2012,0,0,12,10,0,[0],es_71,0.0
282,1,TRANSITORIOS,1,2012,1,2012,17,14,0,[3],es_72,3.0
283,1,TRANSITORIOS,1,2012,1,2012,21,19,0,[5],es_176,5.0
284,1,TRANSITORIOS,1,2012,1,2012,23,19,0,[5],es_74,5.0
285,1,TRANSITORIOS,1,2012,0,0,0,0,0,[0],es_76,0.0
286,1,TRANSITORIOS,1,2012,1,2012,20,16,0,[4],es_181,4.0
287,1,TRANSITORIOS,1,2012,1,2012,17,19,0,[3],es_11,3.0
288,1,TRANSITORIOS,1,2012,1,2012,14,20,0,[4],es_36,4.0
289,1,TRANSITORIOS,1,2012,0,2012,0,0,0,[1],es_182,1.0
290,1,TRANSITORIOS,1,2012,1,2012,14,11,0,[4],es_83,4.0
291,1,TRANSITORIOS,1,2012,0,0,6,8,0,[0],es_41,0.0
293,1,TRANSITORIOS,1,2012,1,2012,15,14,0,[2],es_50,2.0
294,1,TRANSITORIOS,1,2012,1,2012,16,16,0,[3],es_86,3.0
295,1,TRANSITORIOS,1,2012,1,2012,14,9,0,[2],es_88,2.0
296,1,TRANSITORIOS,1,2012,1,2012,16,13,0,[3],es_54,3.0
297,1,TRANSITORIOS,1,2012,1,2012,14,19,0,[3],es_55,3.0
298,1,TRANSITORIOS,1,2012,0,0,14,11,0,[0],es_173,0.0
299,1,TRANSITORIOS,1,2012,1,2012,15,9,0,[3],es_57,3.0
300,1,TRANSITORIOS,1,2012,1,2012,18,19,0,[4],es_183,4.0
301,1,TRANSITORIOS,1,2012,0,0,0,0,0,[0],es_60,0.0
393,1,GESTION DE PROYECTOS,1,2012,1,2012,0,0,0,[5],es_247,5.0
394,1,GESTION DE PROYECTOS,1,2012,1,2012,0,0,0,[5],es_248,5.0
396,1,PROCESOS INDUSTRIALES II,1,2012,1,2012,16,21,15,[4],es_250,4.0
398,1,TALLER DE PRACTICA PROFESIONAL EN GESTION,1,2012,1,2012,21,31,0,[5],es_108,5.0
399,1,TALLER DE PRACTICA PROFESIONAL EN GESTION,1,2012,1,2012,21,30,0,[5],es_247,5.0
2601,1,TALLER DE PRACTICA PROFESIONAL,1,2012,0,0,0,0,0,[0],es_849,0.0
2602,1,ADMINISTRACION FINANCIERA,1,2012,0,0,9,0,0,[0],es_850,0.0
2603,1,ADMINISTRACION FINANCIERA,1,2012,0,0,5,0,0,[0],es_98,0.0
2604,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,20,21,10,[3],es_244,3.0
2605,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,17,26,10,[5],es_851,5.0
2606,1,ADMINISTRACION FINANCIERA,1,2012,0,0,5,0,0,[0],es_699,0.0
2607,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,22,18,10,[3],es_709,3.0
2608,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,21,27,10,[5],es_852,5.0
2609,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,18,0,10,[3],es_303,3.0
2610,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,17,29,10,[5],es_106,5.0
2611,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,15,20,10,[3],es_108,3.0
2612,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,18,27,10,[5],es_788,5.0
2613,1,ADMINISTRACION FINANCIERA,1,2012,0,0,11,21,0,[0],es_247,0.0
2614,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,15,21,10,[4],es_111,4.0
2615,1,ADMINISTRACION FINANCIERA,1,2012,0,0,6,0,0,[0],es_738,0.0
2616,1,ADMINISTRACION FINANCIERA,1,2012,0,2012,7,14,10,[0],es_853,0.0
2617,1,ADMINISTRACION FINANCIERA,1,2012,0,2012,11,10,10,[0],es_114,0.0
2619,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,18,19,10,[3],es_248,3.0
2620,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,15,15,10,[2],es_592,2.0
2621,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,22,28,10,[5],es_750,5.0
2622,1,ADMINISTRACION FINANCIERA,1,2012,0,0,0,0,0,[0],es_754,0.0
2623,1,ADMINISTRACION FINANCIERA,1,2012,1,2012,12,24,10,[3],es_249,3.0
4471,1,AVALUO Y TASACION,1,2012,0,0,0,0,0,[0],es_1058,0.0
4472,1,AVALUO Y TASACION,1,2012,1,2012,14,27,10,[3],es_810,3.0
4474,1,AVALUO Y TASACION,1,2012,0,0,0,0,1,[0],es_257,0.0
4475,1,AVALUO Y TASACION,1,2012,1,2012,17,32,10,[5],es_820,5.0
4477,1,AVALUO Y TASACION,1,2012,1,2012,17,19,10,[5],es_132,5.0
4478,1,AVALUO Y TASACION,1,2012,1,2012,16,33,10,[5],es_100,5.0
4481,1,AVALUO Y TASACION,1,2012,1,2012,17,26,9,[4],es_102,4.0
4482,1,AVALUO Y TASACION,1,2012,1,2012,18,18,0,[4],es_141,4.0
4483,1,AVALUO Y TASACION,1,2012,0,0,0,0,0,[0],es_127,0.0
4484,1,AVALUO Y TASACION,1,2012,1,2012,21,20,3,[2],es_833,2.0
4487,1,AVALUO Y TASACION,1,2012,0,2012,16,17,3,[0],es_326,0.0
4488,1,AVALUO Y TASACION,1,2012,1,2012,22,8,9,[3],es_814,3.0
4489,1,AVALUO Y TASACION,1,2012,0,0,0,0,2,[0],es_562,0.0
4490,1,AVALUO Y TASACION,1,2012,0,0,18,0,0,[0],es_838,0.0
4493,1,AVALUO Y TASACION,1,2012,1,2012,20,32,9,[5],es_834,5.0
4496,1,AVALUO Y TASACION,1,2012,1,2012,14,24,9,[5],es_130,5.0
4497,1,AVALUO Y TASACION,1,2012,1,2012,20,29,10,[5],es_832,5.0
4519,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,21,9,[3],es_1058,3.0
4520,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,29,8,[5],es_816,5.0
4521,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,24,29,8,[5],es_820,5.0
4522,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,14,22,9,[4],es_132,4.0
4525,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,31,8,[5],es_100,5.0
4526,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,23,7,[5],es_133,5.0
4527,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,17,27,8,[5],es_136,5.0
4528,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,17,24,8,[4],es_137,4.0
4530,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,14,24,9,[5],es_127,5.0
4531,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,29,8,[5],es_142,5.0
4532,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,9,24,9,[2],es_143,2.0
4535,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,14,16,10,[3],es_546,3.0
4536,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,22,8,[4],es_145,4.0
4537,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,11,26,9,[4],es_814,4.0
4538,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,21,29,8,[5],es_110,5.0
4539,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,0,2012,9,25,8,[0],es_337,0.0
4540,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,15,29,10,[5],es_562,5.0
4541,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,15,32,9,[5],es_146,5.0
4543,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,0,0,0,0,0,[0],es_797,0.0
4545,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,17,0,8,[4],es_838,4.0
4548,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,20,31,8,[5],es_834,5.0
4550,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,13,14,9,[5],es_166,5.0
4552,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,27,8,[5],es_128,5.0
4553,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,19,19,8,[3],es_129,3.0
4554,1,MAQUINAS Y EQUIPOS PARA LA CONSTRUCCION,1,2012,1,2012,17,27,9,[5],es_153,5.0
2,2,SOLDADURAS,2,2012,1,2012,24,32,0,[5],es_816,5.0
6,2,SOLDADURAS,2,2012,1,2012,20,27,10,[5],es_491,5.0
7,2,SOLDADURAS,2,2012,1,2012,18,26,6,[4],es_133,4.0
8,2,SOLDADURAS,2,2012,1,2012,23,32,10,[5],es_266,5.0
9,2,SOLDADURAS,2,2012,1,2012,23,35,10,[5],es_830,5.0
10,2,SOLDADURAS,2,2012,1,2012,22,32,10,[5],es_498,5.0
12,2,SOLDADURAS,2,2012,1,2012,23,36,0,[5],es_136,5.0
14,2,SOLDADURAS,2,2012,1,2012,23,31,0,[5],es_790,5.0
17,2,SOLDADURAS,2,2012,1,2012,17,33,0,[4],es_138,4.0
22,2,SOLDADURAS,2,2012,1,2012,22,34,8,[5],es_792,5.0
24,2,SOLDADURAS,2,2012,1,2012,22,31,0,[5],es_142,5.0
25,2,SOLDADURAS,2,2012,0,2012,0,29,6,[0],es_1453,0.0
28,2,SOLDADURAS,2,2012,1,2012,23,33,10,[5],es_144,5.0
29,2,SOLDADURAS,2,2012,1,2012,22,31,0,[5],es_318,5.0
30,2,SOLDADURAS,2,2012,1,2012,15,31,8,[5],es_322,5.0
31,2,SOLDADURAS,2,2012,1,2012,23,28,0,[5],es_145,5.0
35,2,SOLDADURAS,2,2012,0,0,0,0,0,[0],es_814,0.0
36,2,SOLDADURAS,2,2012,1,2012,14,30,0,[5],es_110,5.0
37,2,SOLDADURAS,2,2012,1,2012,15,35,10,[5],es_562,5.0
38,2,SOLDADURAS,2,2012,1,2012,23,33,10,[5],es_146,5.0
39,2,SOLDADURAS,2,2012,1,2012,8,25,10,[4],es_123,4.0
40,2,SOLDADURAS,2,2012,1,2012,22,31,10,[5],es_147,5.0
41,2,SOLDADURAS,2,2012,0,0,0,0,0,[0],es_796,0.0
42,2,SOLDADURAS,2,2012,1,2012,22,31,10,[5],es_797,5.0
46,2,SOLDADURAS,2,2012,1,2012,13,27,10,[5],es_838,5.0
49,2,SOLDADURAS,2,2012,1,2012,23,34,9,[5],es_149,5.0
52,2,SOLDADURAS,2,2012,1,2012,13,25,6,[5],es_165,5.0
53,2,SOLDADURAS,2,2012,1,2012,12,30,10,[5],es_445,5.0
54,2,SOLDADURAS,2,2012,1,2012,11,31,0,[4],es_150,4.0
55,2,SOLDADURAS,2,2012,1,2012,13,32,0,[5],es_447,5.0
63,2,SOLDADURAS,2,2012,1,2012,24,34,0,[5],es_804,5.0
64,2,SOLDADURAS,2,2012,1,2012,23,33,10,[5],es_832,5.0
65,2,SOLDADURAS,2,2012,1,2012,21,32,10,[5],es_153,5.0
66,2,SOLDADURAS,2,2012,1,2012,23,34,10,[5],es_808,5.0
69,2,ESTRUCT. MET. ESPEC.,2,2012,0,2012,17,11,10,[1],es_830,1.0
71,2,ESTRUCT. MET. ESPEC.,2,2012,0,2012,15,12,8,[0],es_138,0.0
72,2,ESTRUCT. MET. ESPEC.,2,2012,0,2012,18,7,10,[0],es_127,0.0
73,2,ESTRUCT. MET. ESPEC.,2,2012,0,2012,15,10,10,[0],es_159,0.0
74,2,ESTRUCT. MET. ESPEC.,2,2012,0,2012,15,13,10,[0],es_792,0.0
75,2,ESTRUCT. MET. ESPEC.,2,2012,0,0,17,19,0,[0],es_322,0.0
