,Unnamed: 0,danho,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Tercer.Par,Asis,Cuarto.Par,4P_60,id_anony
5049,5049,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,11,21,10,0,0,1F-3,0.0,1.0,,,es_1082
5050,5050,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,N,0,4,16,0,0,0,,0.0,1.0,,,es_1083
5051,5051,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,16,20,5,0,0,1F-5,0.0,1.0,,,es_689
5052,5052,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,6,19,10,26,0,2F-2,0.0,1.0,,,es_269
5053,5053,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,17,22,5,0,0,3F-2,0.0,1.0,,,es_1084
5054,5054,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,24,22,0,0,0,2F-4,0.0,1.0,,,es_277
5055,5055,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,16,19,10,0,0,1F-2,0.0,1.0,,,es_515
5056,5056,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,24,22,10,0,0,1F-5,0.0,1.0,,,es_1085
5057,5057,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_536
5058,5058,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_538
5059,5059,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,23,21,0,0,0,2F-2,0.0,1.0,,,es_1086
5060,5060,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,16,15,10,40,0,2F-4,0.0,1.0,,,es_1087
5061,5061,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,0,28,10,0,0,1F-2,0.0,1.0,,,es_1088
5062,5062,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,4,16,10,0,0,3F-2,0.0,1.0,,,es_592
5063,5063,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,19,16,10,0,0,2F-4,0.0,1.0,,,es_757
5064,5064,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,16,21,10,0,0,1F-3,0.0,1.0,,,es_1089
5065,5065,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,23,35,10,0,0,1F-5,0.0,1.0,,,es_1090
5066,5066,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,16,30,10,0,0,1F-5,0.0,1.0,,,es_1091
5067,5067,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,14,21,10,0,0,1F-3,0.0,1.0,,,es_878
5068,5068,2012,1,7212,INVEST. DE OPERACIONES 2,IND-PLS09 ,6,1,2012,1,S,2012,19,0,0,0,0,3F-5,0.0,1.0,,,es_400
5069,5069,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_243
5070,5070,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,18,29,0,0,0,2F-3,0.0,1.0,,,es_1082
5071,5071,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,20,25,0,0,0,2F-4,0.0,1.0,,,es_689
5072,5072,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,20,17,0,0,0,3F-2,0.0,1.0,,,es_1084
5073,5073,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,N,0,17,4,0,0,0,,0.0,1.0,,,es_515
5074,5074,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,23,27,0,0,0,2F-3,0.0,1.0,,,es_1085
5075,5075,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,N,0,5,0,0,0,0,,0.0,1.0,,,es_536
5076,5076,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_538
5077,5077,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,20,18,0,0,0,1F-3,0.0,1.0,,,es_1086
5078,5078,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,N,0,14,16,0,0,0,,0.0,1.0,,,es_430
5079,5079,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,18,28,0,0,0,1F-4,0.0,1.0,,,es_111
5080,5080,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,23,26,0,0,0,1F-5,0.0,1.0,,,es_1087
5081,5081,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,13,23,0,0,0,1F-2,0.0,1.0,,,es_1088
5082,5082,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,20,26,0,0,0,1F-3,0.0,1.0,,,es_1089
5083,5083,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,27,39,0,0,0,1F-5,0.0,1.0,,,es_1090
5084,5084,2012,1,7213,ELECTROTECNIA 2,IND-PLS09 ,6,1,2012,1,S,2012,22,24,0,0,0,1F-4,0.0,1.0,,,es_1091
5085,5085,2012,1,7217,GESTION EMPRESARIAL,IND-175-09,7,1,2012,1,S,2012,21,28,8,0,0,1F-5,0.0,1.0,,,es_1094
5087,5087,2012,1,7219,PROCESOS INDUSTRIALES 1,IND-PLS09 ,8,1,2012,1,S,2012,23,43,0,0,0,1F-5,0.0,1.0,,,es_851
5088,5088,2012,1,7219,PROCESOS INDUSTRIALES 1,IND-PLS09 ,8,1,2012,1,S,2012,19,38,0,0,0,1F-5,0.0,1.0,,,es_412
5089,5089,2012,1,7219,PROCESOS INDUSTRIALES 1,IND-PLS09 ,8,1,2012,1,S,2012,21,40,0,0,0,1F-5,0.0,1.0,,,es_698
5090,5090,2012,1,7219,PROCESOS INDUSTRIALES 1,IND-PLS09 ,8,1,2012,1,S,2012,23,42,0,0,0,1F-5,0.0,1.0,,,es_852
5091,5091,2012,1,7219,PROCESOS INDUSTRIALES 1,IND-PLS09 ,8,1,2012,1,S,2012,24,44,0,0,0,1F-5,0.0,1.0,,,es_248
5092,5092,2012,1,7219,PROCESOS INDUSTRIALES 1,IND-PLS09 ,8,1,2012,1,S,2012,18,37,0,0,0,1F-4,0.0,1.0,,,es_754
5093,5093,2012,1,7220,SISTEMA DE PLANIF. ESTRATEGICA,IND-PLS09 ,8,1,2012,1,S,2012,18,35,0,0,0,2F-5,0.0,1.0,,,es_98
5094,5094,2012,1,7220,SISTEMA DE PLANIF. ESTRATEGICA,IND-PLS09 ,8,1,2012,1,N,2012,16,30,0,0,0,,0.0,1.0,,,es_1083
